TRUE_STRAIN,TRUE_STRESS,PRED_TRUE_STRESS
0.8200000000000001,463.2012014094339,422.78735272185884
0.83,463.79933148448237,424.57282560544274
0.8400000000000001,464.3974615595309,426.35829848902654
0.8500000000000001,464.9865606107916,428.14377137261044
0.86,465.54905851989054,429.92924425619424
0.8700000000000001,466.11155642898945,431.71471713977814
0.88,466.6740543380884,433.50019002336194
0.89,467.2365522471873,435.2856629069458
0.9000000000000001,467.7990501562862,437.07113579052964
0.91,468.3615480653852,438.8566086741135
0.9199999999999999,468.9240459744841,440.64208155769734
0.93,469.486543883583,442.4275544412812
0.9400000000000001,470.027714380336,444.21302732486504
0.95,470.54685379580496,445.99850020844883
0.9600000000000001,471.06599321127385,447.78397309203274
0.97,471.5851326267428,449.56944597561653
0.98,472.1042720422117,451.3549188592004
0.9900000000000001,472.6234114576806,453.14039174278423
1.0,473.14255087314956,454.9258646263681
1.0100000000000002,473.66169028861844,456.71133750995193
1.02,474.1808297040874,458.4968103935358
1.03,474.6845883091171,460.28228327711963
1.04,475.18681763275004,462.0677561607035
1.05,475.689046956383,463.85322904428733
1.06,476.1912762800159,465.6387019278711
1.07,476.6935056036489,467.42417481145503
1.08,477.1957349272818,469.2096476950388
1.09,477.69796425091477,470.99512057862273
1.1,478.2001935745477,472.7805934622066
1.11,478.7024228981806,474.56606634579043
1.1199999999999999,479.2082893503406,476.3515392293742
1.1300000000000001,479.7141860430154,478.13701211295813
1.1400000000000001,480.22008273569014,479.9224849965419
1.15,480.7259794283649,481.7079578801258
1.1600000000000001,481.23187612103965,483.4934307637096
1.17,481.7377728137144,485.2789036472935
1.18,482.2436695063892,487.0643765308773
1.1900000000000002,482.74956619906396,488.8498494144612
1.2,483.2452708647329,490.635322298045
1.2100000000000002,483.7271550913817,492.4207951816289
1.22,484.20903931803053,494.2062680652127
1.23,484.6909235446793,495.9917409487965
1.2400000000000002,485.17280777132817,497.7772138323804
1.25,485.65469199797695,499.5626867159642
1.26,486.1365762246258,501.3481595995481
1.27,486.61846045127464,503.1336324831319
1.28,487.10034467792343,504.9191053667158
1.29,487.5748986955159,506.7045782502996
1.3,488.04274601908304,508.4900511338835
1.31,488.51059334265017,510.2755240174673
1.32,488.9784406662173,512.0609969010511
1.33,489.4462879897844,513.846469784635
1.34,489.91413531335155,515.6319426682189
1.35,490.3819826369187,517.4174155518027
1.36,490.84982996048586,519.2028884353865
1.37,491.317677284053,520.9883613189704
1.3800000000000001,491.78182813353953,522.7738342025543
1.3900000000000001,492.2437883235944,524.5593070861381
1.4000000000000001,492.70574851364927,526.3447799697219
1.4100000000000001,493.16770870370414,528.1302528533058
1.4200000000000002,493.629668893759,529.9157257368896
1.43,494.09162908381387,531.7011986204734
1.4400000000000002,494.55358927386874,533.4866715040573
1.4500000000000002,495.0155494639236,535.2721443876412
1.46,495.47690570180345,537.057617271225
1.4700000000000002,495.9315999144571,538.8430901548088
1.48,496.3862941271107,540.6285630383927
1.49,496.84098833976435,542.4140359219766
1.5000000000000002,497.29568255241804,544.1995088055604
1.51,497.7503767650717,545.9849816891442
1.52,498.2050709777253,547.7704545727281
1.53,498.65976519037895,549.555927456312
1.54,499.11445940303264,551.3414003398958
1.55,499.568670438162,553.1268732234796
1.56,500.00899673892707,554.9123461070635
1.5700000000000003,500.4493230396922,556.6978189906474
1.58,500.88964934045725,558.4832918742312
1.59,501.32997564122235,560.268764757815
1.6,501.77030194198744,562.0542376413989
1.6099999999999999,502.21062824275253,563.8397105249827
1.6199999999999999,502.6509545435176,565.6251834085665
1.6300000000000001,503.0912808442827,567.4106562921504
