DIAMETER,DISPLACEMENT,TIME
1.5714712142944336,2.5732533931732178,0.8965540528297424
1.5712220668792725,2.573355197906494,0.8965895175933838
1.5709729194641113,2.5734570026397705,0.8966249823570251
1.5707237720489502,2.573558807373047,0.8966604471206665
1.570474624633789,2.5736606121063232,0.8966959118843079
1.570225477218628,2.5737624168395996,0.8967313766479492
1.5699763298034668,2.573863983154297,0.8967668414115906
1.569728136062622,2.5739657878875732,0.8968023061752319
1.5694801807403564,2.5740675926208496,0.8968377709388733
1.5692322254180908,2.574169397354126,0.8968732357025146
1.5689842700958252,2.5742712020874023,0.896908700466156
1.5687363147735596,2.5743730068206787,0.8969441652297974
1.568488359451294,2.574474811553955,0.8969796299934387
1.5682404041290283,2.5745763778686523,0.8970150947570801
1.5679931640625,2.5746781826019287,0.8970505595207214
1.5677464008331299,2.574779987335205,0.8970860242843628
1.5674996376037598,2.5748817920684814,0.8971214890480042
1.5672528743743896,2.574983596801758,0.8971569538116455
1.5670061111450195,2.575085401535034,0.8971924185752869
1.5667593479156494,2.5751872062683105,0.8972278833389282
1.5665132999420166,2.575289011001587,0.8972633481025696
1.566267728805542,2.5753908157348633,0.8972988128662109
1.5660221576690674,2.5754923820495605,0.8973342776298523
1.5657765865325928,2.575594186782837,0.8973697423934937
1.5655310153961182,2.5756959915161133,0.897405207157135
1.5652854442596436,2.5757977962493896,0.8974406719207764
1.565040111541748,2.575899600982666,0.8974761366844177
1.564795732498169,2.5760014057159424,0.8975116014480591
1.5645513534545898,2.5761032104492188,0.8975470662117004
1.5643069744110107,2.576204776763916,0.8975825309753418
1.5640625953674316,2.5763065814971924,0.8976179957389832
1.5638186931610107,2.5764083862304688,0.8976534605026245
1.5636224746704102,2.5764901638031006,0.8976820707321167
1.563462734222412,2.57655668258667,0.8977052569389343
1.5632290840148926,2.5766541957855225,0.8977392911911011
1.5630652904510498,2.5767226219177246,0.8977631330490112
1.5629005432128906,2.576791286468506,0.8977870345115662
