DISPLACEMENT,FORCE,STRAIN,STRESS,TRUE_STRAIN,TRUE_STRESS
0.585953342,7.115977153,0.04687626736,566.2714694144713,0.04581074664309878,592.8161622130841
0.596136684,7.129587767,0.047690934719999994,567.3545676627791,0.04658863278613691,594.4122373122785
0.60567,7.138945638,0.048453600000000006,568.0992433760123,0.04731631668485805,595.6256968748562
0.615853342,7.150004198,0.04926826736,568.9792556197514,0.04809303300138469,597.0118777079191
0.626253329,7.163615323,0.050100266319999996,570.0623945321472,0.04888565134372008,598.6226723172248
0.636436671,7.173823538,0.05091493368,570.8747384708446,0.04966115016050953,599.940787919675
0.646403355,7.182330555,0.051712268400000004,571.551705374103,0.050419567779600404,601.1079405668863
0.656153329,7.19423997,0.05249226632,572.4994265073943,0.0511609386329141,602.5512188716677
0.666120026,7.204448185,0.05328960208,573.3117704460918,0.0519182210561978,603.8633265609444
0.676520013,7.212955202,0.054121601039999995,573.9887373493502,0.05270781447014062,605.0539267936251
0.686269987,7.222312563,0.05490159896,574.7333724780729,0.0534474914500455,606.2871536027923
0.696886697,7.232520778,0.05575093576,575.5457164167703,0.05425230117772239,607.6329286796648
0.707503329,7.241027795,0.05660026632,576.2226833200286,0.05505645780180401,608.8370406555673
0.717686671,7.247833102,0.05741493368,576.7642324441827,0.055827187738209126,609.8791125989616
0.728086658,7.258041317,0.058246932640000006,577.57657638288,0.056613701893551825,611.2186403218955
0.73827,7.267398678,0.0590616,578.3212115116028,0.05738323301066926,612.4777875774164
0.748453342,7.273353641,0.05987626736,578.7950924102923,0.05815217240496644,613.4511821101069
0.758853329,7.280158948,0.06070826632,579.3366415344465,0.05893686076751638,614.507164657654
0.769036671,7.290367163,0.061522933679999996,580.1489854731437,0.059704606901882964,615.8414530309273
0.779220013,7.297172981,0.062337601039999996,580.6905752613857,0.06047176405428244,616.8894326697181
0.789836645,7.301426234,0.0631869316,581.0290383809709,0.06127093676874554,617.742480486763
0.799803342,7.310783595,0.06398426736,581.7736735096936,0.06202060449434448,618.9980357785472
0.810203329,7.317589412,0.06481626632,582.3152632183579,0.06280226439079697,620.05876440132
0.820820026,7.321842665,0.06566560208,582.6537263379432,0.06359958242254576,620.9140340820798
0.831003303,7.328647972,0.06648026424,583.195275462097,0.06436375359161323,621.9662514783367
0.84097,7.335453789,0.06727759999999999,583.7368651707615,0.06511110717889176,623.0092804909739
0.851369987,7.340557897,0.06810959896,584.143037179899,0.06589035602191792,623.9287851774983
0.861769974,7.345662005,0.06894159792,584.5492091890364,0.06666899810896793,624.848965733401
0.872603329,7.352467312,0.06980826632,585.0907583131903,0.06747944206216472,625.9349297908883
0.882786671,7.35757142,0.07062293368,585.4969303223279,0.06824066008154181,626.8464412023252
0.892536645,7.360974329,0.0714029316,585.7677252164489,0.06896894069394564,627.5932580335666
0.902719987,7.36863049,0.07221759896,586.3769831505774,0.06972902615460194,628.7237209591206
0.913119974,7.372883743,0.07304959792,586.7154462701627,0.07050468617767444,629.5747737136516
0.923520026,7.374584942,0.07388160208,586.8508233851792,0.07127974986080526,630.2083023988433
0.934136671,7.38139076,0.07473093368,587.392413173421,0.07207033599962948,631.2887966464191
0.944103355,7.386494868,0.0755282684,587.7985851825584,0.07281195334117888,632.193994489367
0.95472,7.388196067,0.0763776,587.933962297575,0.0736013295463138,632.8389472963543
0.965336632,7.393300175,0.07722693056,588.3401343067125,0.0743900821626653,633.775837004478
0.975953342,7.398404282,0.07807626735999999,588.7463062362724,0.07517821892670305,634.7134202491881
0.985920026,7.400956336,0.07887360208,588.9493922408412,0.07591753583676644,635.4019522497032
0.995886658,7.405209589,0.07967093264,589.2878553604264,0.07665630270808985,636.236968390417
1.006720013,7.410313697,0.08053760104,589.6940273695637,0.07745869602613024,637.1865696815246
1.017336645,7.411164552,0.0813869316,589.761736259116,0.07824441318773476,637.760634348334
1.028386658,7.415417805,0.08227093264,590.1001993787012,0.07906154893160484,638.6482931326368
1.039003355,7.419671568,0.0831202684,590.4387030827969,0.07984601300733198,639.516126556787
1.049620065,7.421372768,0.0839696052,590.5740802773909,0.08062986314094604,640.1643526396365
1.059803342,7.423073967,0.08478426736,590.7094573924073,0.08138113529646743,640.7923259600457
1.070420039,7.428178075,0.08563360312,591.1156294015449,0.0821637825598411,641.7349906077458
1.080820026,7.429879784,0.08646560208000001,591.2510471010718,0.0829298608298375,642.3739248690964
1.091653316,7.430730128,0.08733226527999999,591.3187153265361,0.08372723326168305,642.9599182384619
1.102053316,7.434133037,0.08816426527999999,591.589510220657,0.0844921161551981,643.7465647366163
1.112670013,7.43838629,0.08901360104,591.9279733402423,0.08527233334941457,644.6176138035663
1.123720026,7.439237145,0.08989760208,591.9956822297945,0.08608374878225644,645.2146745039666
1.134986619,7.440088,0.09079892952,592.0633911193466,0.0869103906173444,645.8221132409644
1.145170013,7.442640054,0.09161360103999999,592.2664771239155,0.08765696950326292,646.5261418685121
1.15557,7.444341253,0.0924456,592.401854238932,0.08841885269750005,647.1667990951626
1.166403303,7.445192108,0.09331226424,592.4695631284841,0.0892118630300688,647.7542395572865
1.17723671,7.448594506,0.0941789368,592.7403173585171,0.09000425259939407,648.5639702458369
1.18807,7.450296215,0.0950456,592.8757350580441,0.09079600623700008,649.2259650220769
1.19868671,7.450296215,0.0958949368,592.8757350580441,0.0915713233469627,649.7295162016887
1.209086697,7.451997415,0.09672693576000001,593.0111122526381,0.09233023121917193,650.3712600124652
1.224253381,7.452848269,0.09794027048000001,593.0788210626129,0.09343594313774319,651.1651212134448
1.235086671,7.453698614,0.09880693367999999,593.1464893676546,0.09422498544841337,651.7534752051292
1.244836645,7.457101522,0.0995869316,593.417284182198,0.09493459255299003,652.5138906723083
1.255886658,7.457101522,0.10047093264000001,593.417284182198,0.09573820876867466,653.0384721686794
1.266070052,7.456250668,0.10128560415999999,593.3495753722233,0.09647822842440129,653.4473455918784
1.277336645,7.458802721,0.1021869316,593.5526612972145,0.09729632574637152,654.2059864981909
1.288169935,7.458802721,0.1030535948,593.5526612972145,0.09808232911810681,654.7203967469993
1.299003355,7.457101522,0.1039202684,593.417284182198,0.0988677245946928,655.0853676276112
1.31005342,7.458802721,0.1048042736,593.5526612972145,0.09966819131690488,655.759516807816
1.32067,7.459653576,0.1056536,593.6203701867669,0.1004366533192256,656.3384993303314
1.33128658,7.457952377,0.1065029264,593.4849930717503,,
1.34255342,7.457101522,0.1074042736,593.417284182198,,
1.35338671,7.457952377,0.10827093680000001,593.4849930717503,,
1.36400342,7.457952377,0.1091202736,593.4849930717503,,
1.37505342,7.455400323,0.1100042736,593.2819070671816,,
1.38567,7.455400323,0.1108536,593.2819070671816,,
1.39585329,7.455400323,0.1116682632,593.2819070671816,,
1.40668658,7.452848269,0.1125349264,593.0788210626129,,
1.41687,7.452848269,0.11334960000000001,593.0788210626129,,
1.42705329,7.45114656,0.11416426319999999,592.9434033630858,,
1.43788671,7.448594506,0.1150309368,592.7403173585171,,
1.44872,7.448594506,0.1158976,592.7403173585171,,
1.45933671,7.445192108,0.1167469368,592.4695631284841,,
1.47017,7.442640054,0.1176136,592.2664771239155,,
1.48078671,7.441789199,0.1184629368,592.1987682343631,,
1.49162,7.43838629,0.1193296,591.9279733402423,,
1.50202,7.433282182,0.1201616,591.5218013311048,,
1.51328671,7.431580983,0.1210629368,591.3864242160884,,
1.52303671,7.428178075,0.1218429368,591.1156294015449,,
1.53387,7.423073967,0.1227096,590.7094573924073,,
1.54448671,7.421372768,0.12355893679999999,590.5740802773909,,
1.55575329,7.41626866,0.12446026319999999,590.1679082682535,,
1.56615329,7.408612498,0.1252922632,589.5586502545474,,
1.57698671,7.406060444,0.12615893679999998,589.3555642499786,,
1.58738671,7.400105482,0.1269909368,588.8816834308664,,
1.59843671,7.391598975,0.1278749368,588.2047571121185,,
1.60948671,7.386494868,0.1287589368,587.7985851825584,,
1.62053671,7.380539905,0.1296429368,587.3247042838689,,
1.63093671,7.372032889,0.1304749368,586.6477374601878,,
1.64155342,7.364376727,0.13132427359999999,586.0384794464817,,
1.65152,7.358422275,0.1321216,585.5646392118799,,
1.66257,7.349064403,0.1330056,584.8199634190694,,
1.67362,7.338005843,0.1338896,583.9399511753303,,
1.68467,7.330349682,0.1347736,583.3306932412015,,
1.69572,7.321842665,0.1356576,582.6537263379432,,
1.70655342,7.309082396,0.1365242736,581.638296394677,,
1.71760342,7.29887418,0.13740827360000002,580.8259523764021,,
1.72822,7.290367163,0.1382576,580.1489854731437,,
1.73948671,7.27675655,0.1391589368,579.0658873044133,,
1.75010342,7.265697479,0.1400082736,578.1858343965862,,
1.76115329,7.254638409,0.1408922632,577.3057815683366,,
1.77242,7.241027795,0.14179360000000002,576.2226833200286,,
1.78368671,7.226565816,0.1426949368,575.071835597658,,
1.79473671,7.2163576,0.1435789368,574.2594915793833,,
1.80578671,7.201045277,0.1444629368,573.0409756315485,,
1.81727,7.184882609,0.1453816,571.7547913786718,,
1.82832,7.172122339,0.1462656,570.7393613558281,,
1.83915329,7.156810016,0.1471322632,569.5208454079933,,
1.85085329,7.139795983,0.1480682632,568.166911681054,,
1.86233671,7.124483659,0.1489869368,566.9483956536417,,
1.87295329,7.110022191,0.1498362632,565.797588595359,,
1.88400342,7.092157813,0.1507202736,564.375986563378,,
1.89548671,7.074293436,0.15163893679999998,562.9543846109743,,
1.90718671,7.057279913,0.1525749368,561.6004914685457,,
1.91802,7.039415536,0.1534416,560.1788895161419,,
1.92907,7.020700304,0.1543256,558.6895786741861,,
1.93990329,7.004537126,0.15519226319999999,557.403353836799,,
1.95160329,6.984120694,0.1561282632,555.7786658002493,,
1.96352,6.962853919,0.1570816,554.0863096178127,,
1.97457,6.943287832,0.15796559999999998,552.5292898863047,,
1.98562,6.92457311,0.1588496,551.0400196288595,,
1.99732,6.90075377,0.1597856,549.1445367777661,,
2.00902,6.879486484,0.1607216,547.4521399312416,,
2.02007,6.859920908,0.16160560000000002,545.8951608638215,,
2.03112,6.836952422,0.1624896,544.067386822703,,
2.04303671,6.813983937,0.1634429368,542.239612861162,,
2.05430329,6.792716651,0.1643442632,540.5472160146375,,
2.06622,6.767196112,0.1652976,538.5163560485277,,
2.07792,6.741675573,0.1662336,536.485496082418,,
2.08940329,6.717005889,0.16715226319999998,534.5223450058605,,
2.10023671,6.692336204,0.1680189368,532.5591938497255,,
2.11172013,6.665964811,0.16893761040000002,530.460625073641,,
2.12320342,6.641295126,0.1698562736,528.497473917506,,
2.13447,6.614923732,0.17075759999999998,526.398905061844,,
2.14638671,6.58514994,0.1717109368,524.029581976149,,
2.15787,6.559629401,0.1726296,521.9987220100393,,
2.16848671,6.532407152,0.17347893679999998,519.8324442648251,,
2.18170329,6.499230452,0.1745362632,517.1923263645865,,
2.19622,6.462651353,0.17569759999999998,514.2814541547377,,
2.21030342,6.425220888,0.17682427359999997,511.3028323912486,,
2.22503658,6.387790934,0.17800292639999998,508.3242512918474,,
2.23955342,6.348659271,0.1791642736,505.2102524929194,,
2.25407,6.307826408,0.1803256,501.96087649939733,,
2.26880329,6.265292347,0.18150426320000002,498.5761234704362,,
2.28332,6.22190743,0.18266559999999998,495.12366147234536,,
2.29827,6.176821315,0.18386160000000001,491.53582243881556,,
2.31300329,6.131734689,0.1850402632,487.9479427411978,,
2.32795329,6.085797718,0.1862362632,484.2923947385383,,
2.34290342,6.038159549,0.18743227359999998,480.50146970043977,,
2.35785342,5.989670525,0.1886282736,476.642835772789,,
2.37280342,5.9411815,0.18982427359999998,472.7842017655607,,
2.38753658,5.891841621,0.1910029264,468.8578589483577,,
2.40292,5.839099344,0.1922336,464.6607619011217,,
2.41787,5.785506212,0.1934296,460.3959559643335,,
2.43303671,5.729361026,0.1946429368,455.92806402297657,,
2.44820342,5.672364985,0.1958562736,451.3924631920674,,
2.46380329,5.613667745,0.1971042632,446.7214852461417,,
2.47896987,5.554120161,0.19831758959999998,441.98283907475184,,
2.49435329,5.493721211,0.1995482632,437.1764433497217,,
2.50995342,5.430770719,0.2007962736,432.16700236378824,,
2.52533658,5.366969371,0.20202692639999997,427.08985240872516,,
2.54353671,5.2861545,0.2034829368,420.65880931123326,,
2.55891987,5.21639819,0.2047135896,415.10777853705787,,
2.57495342,5.143239482,0.2059962736,409.28599353284966,,
2.59098671,5.069229918,0.2072789368,403.3964995595116,,
2.60702,4.989265392,0.20856159999999999,397.0331247670615,,
